text,label
"Z zaliczeniem nie wlicza się okresów do lat 15, ponieważ w tym czasie dziecko musi",Positive
"Chyba, że na algebrze jest inaczej...",Neutral
"Chyba, że na razie nie mamy pieniędzy. – Zapłacimy. Wydam ci resztę.",Neutral
"Chyba, że na razie nie ma takiej potrzeby. – A co z tym?",Neutral
Był jeszcze IV i dla niektórych V : ! :.,Neutral
"Był jeszcze IV i V rok. - O, mój Boże! - jęknął młody człowiek.",Neutral
"Był jeszcze IV i V kwartał, więc jak by była taka tendencja, to w przyszłym roku będzie 5 czy",Neutral
Dr bardzo czylelnie i jasno prowadzi wykład jak chodzisz w sumie nie wiele musisz sie uczyc.,Positive
Dr bardzo czylelnie i jasno prowadzi wykład . W końcu jestem doktorem prawa i mam prawo na ten temat coś powiedzieć.,Positive
"Dr bardzo czylelnie i jasno prowadzi wykład . –To dlatego, że jestem na emeryturze. I mam dość pracy w administracji.",Positive
Przyłapanie na ściąganiu to 2.0 z danej pracy.,Neutral
"Przyłapanie na gorącym uczynku, że nie robi nic w tym kierunku, jest dla niego trudne.",Neutral
Przyłapanie na gorącym uczynku i ukaranie za wykroczenie”.,Neutral
"Kisielewska M., mgr Pływanie Polecam [ / b ] Ocena za obecnosc ( 5, 0 ).",Positive
"Kisielewska M., mgr Pływanie , Łódź 1997. Chmielewski J., Mentor z klasą, Łódź 1997. Chmielewski J., B.",Positive
"Kisielewska M., mgr Pływanie .",Positive
"Zasada jest prosta - na kolokwiach zadania są z ćwiczeń - na egzaminach żądzi P. Mastalerz ( dla niewtajemniczonych - ulubiona ksiazka Pana prowadzącego ) Prof Skarżewski to człowiek sympatyczny, chociaż w przypadku ocen nie proponowała by m żadnej dyskusji ( no chyba że z 4, 5 na 5 ) polecam : )",Positive
"Zasada jest prosta - na kolokwiach zadania są z ćwiczeń - na egzaminach żądzi P. Mastalerz ( dla niewtajemniczonych - ulubiona ksiazka Pana Majora), ale po 3 roku studiów w tej dziedzinie już nie trzeba się uczyć, bo ""pan magister ma magistra"" i nikt się nie czepia.",Positive
"Zasada jest prosta - na kolokwiach zadania są z ćwiczeń - na egzaminach żądzi P. Mastalerz ( dla niewtajemniczonych - ulubiona ksiazka Pana Mastalerza - ""Pan Mastalerz"".",Positive
"Jest po prostu na tych wykładach nudno i niczego się człowiek nie dowie pożytecznego, bo na ćwiczeniach materiał idzie zdecydowanie szybciej ( wszystko za sprawą wszelkich dygresji Pana doktora podczas wykładu ).",Negative
"Jest po prostu na tych wykładach nudno i niczego się człowiek nie dowie pożytecznego, bo na ćwiczeniach nie ma co mówić o historii, tylko o fizyce. Jest też taki przedmiot - historia gospodarcza.",Negative
"Jest po prostu na tych wykładach nudno i niczego się człowiek nie dowie pożytecznego, bo na ćwiczeniach nikt nic nie mówi o tych rzeczach, tylko jakieś takie bezkształtne ogólniki, a jak się człowiek dowie, że można sobie coś",Negative
"Czasami sam nie wie czego chce, albo po prostu chce trochę pomęczyć i sprawdzić wytrwałość : wink : Jeśli przedmiot traktujesz poważnie, prace nosisz na czas, nie powinno być większych problemów.",Neutral
"Czasami sam nie wie czego chce, albo po prostu chce trochę pomęczyć i sprawdzić wytrwałość : D.",Neutral
"Czasami sam nie wie czego chce, albo po prostu chce trochę pomęczyć i sprawdzić wytrwałość : D.",Neutral
Na samych laborkach nie robi sie zbyt wiele.,Neutral
"Na samych laborkach bylo duzo, nawet na studiach.",Neutral
"Na samych laborkach (uczniach) i to w czasie, w którym trzeba było uczyć się",Neutral
Pani Małgorzata chętna jest do pomocy z trudniejszymi zadaniami.,Positive
"Pani Małgorzata chętna jest do rozmowy, ale nie może się zgodzić na upublicznienie mojego nazwiska”.",Positive
"Pani Małgorzata chętna jest do współpracy"".",Positive
"Pisemna to test z gramatyki ( uzupełnianka )... obszerny ale do przejścia, jest też poprawka.",Neutral
"Pisemna to test z gramatyki ( uzupełnianka ) oraz podstawy języka polskiego dla szkół ponadgimnazjalnych, czyli historia, wiedza o społeczeństwie, geografia i",Neutral
Pisemna to test z gramatyki ( uzupełnianka z innego źródła).,Neutral
"To co mówi pan profesor może i jesst ciekawe i nieraz potrafi zainteresować, ale minusem jest to w jaki sposob on to mówi.",Neutral
To co mówi pan profesor może i jesst ciekawe i nieraz na wykopie czytałem.,Neutral
"To co mówi pan profesor może i jesst ciekawe i nieraz może być punktem wyjścia do rozważań o charakterze teoretycznym. Ale to nie znaczy, że takie rozważania należy zaczynać.",Neutral
Oczywiscie odda ale tylko raz : D,Neutral
"Oczywiscie odda jcie nasze mieszkania, bo to sie nie oplaca...",Neutral
Oczywiscie odda j prawo jazdy.,Neutral
Zawsze z nim mozna pogadać zagadać spytac ! ! !,Positive
Zawsze z nim mozna pogadac! – zawolala nagle. – A ty nie?,Positive
"Zawsze z nim mozna porozmawiac, panie Boze, tylko trzeba wiedziec, jak go ujesc.",Positive
Nie ma kartkówek i pani tez nie pyta.,Positive
Nie ma kartkówek . O co chodzi? - O nic.,Positive
"Nie ma kartkówek , ale z tego co wiem to w gimnazjum się to już nie zdarza.",Positive
Dopiero na 3 był w miarę luz i wtedy zdało najwięcej osób.,Positive
"Dopiero na 3 był w miarę luz , ale w pewnym momencie trzeba było dać odpocząć nogom.",Positive
"Dopiero na 3 był w miarę luz , ale już na 1-2 w miarę, więc było widać, że te",Positive
"Co prawda wykłady średnio ciekawe, a wykonanie folii pozostawia wiele do życzenia.",Neutral
"Co prawda wykłady średnio ciekawe, a w trakcie wykładu prowadzący prowadzący mówił o tym co było na tych zajęciach, jednak widać było,",Neutral
"Co prawda wykłady średnio ciekawe, a niektóre wręcz nietrafione, ale co tam.",Neutral
Prowadzone bardzo przejrzyście.,Positive
Prowadzone były również prace związane z analizą i oceną wpływu poszczególnych projektów na bezpieczeństwo ruchu drogowego,Positive
"Prowadzone badania wykazały, że poziom estrogenu w osoczu jest niższy niż u",Positive
Mozna sie sporo dowiedziec.,Positive
Mozna sie nauczyc z YT.,Positive
"Mozna sie z tym nie zgodzic, ale takie zycie.",Positive
Minusem sa testy a dokładniej ich poziom - choc nie ma sie co martwic niezaliczeniem w pierwszym terminie - bo w drugim jest łatwiej ( poza tym wszyscy zaliczaja : ),Neutral
Minusem sa testy a dokładniej ich poziom - choc nie ma sie co martwic na te chwile - bedzie tylko lepiej jak zaczniemy sie przygotowywac do sezonu.,Neutral
Minusem sa testy a dokładniej ich poziom - choc nie ma sie co martwic ze te testy sa w jakis sposob uciazliwe czy cos... ale po prostu jak na testy to troche za wysokie progi.,Neutral
W ktorym mogą zdarzyc sie błędy.,Neutral
W ktorym mogą pojawić się problemy z dostępnością i poprawnym działaniem.,Neutral
"W ktorym mogą się znajdować ciała, tylko w sposób bezpieczny.",Neutral
"Ocena jest za obecność, ale trzeba uważać : bardzo nie lubi gadających i zdarzało mu sie postawić przy nazwisku kropke.",Neutral
"Ocena jest za obecność, ale trzeba uważać : bardzo nie lubi ludzi, którzy mają coś do ukrycia.",Neutral
"Ocena jest za obecność, ale trzeba uważać : bardzo nie lubię gdy coś takiego się powtarza - ale jednak jest i tak lepiej, niż na zachodzie.",Neutral
Pierwszy termin u mnie na wykladach zaliczylo ok 5 osób na 200.... w drugim bylo juz lepiej... tak wiec jak tylko mozesz zalicz przedmioty u innego wykladowcy w cwiczeniach zeby przepisac ocene na wyklady i masz spokoj : ) ja tak zrobilem i zero stresu.,Neutral
"Pierwszy termin u mnie na wykladach zaliczylo ok 5 osób na 200.... w drugim bylo juz lepiej... tak wiec jak tylko mozesz to pisz do mnie... po 2 tygodniach jestem na grupie na fb... zreszta jak napisalem, nie mam nic do ukrycia... nie jestem pedofilem i nie chce byc ofiara... mam swoje sprawy...",Neutral
Pierwszy termin u mnie na wykladach zaliczylo ok 5 osób na 200.... w drugim bylo juz lepiej... tak wiec jak tylko mozesz to zrob u mnie.,Neutral
"Dzielil sale na 6 grup i zazwyczaj tak bylo, ze pierwsza grupa miala zadanie najlatwiejsze, ale nie bylo zle.",Neutral
"Dzielil sale na 6 grup i zazwyczaj tak bylo, ze po 2 godzinach gry w danym zespole byl w topowej grupie.",Neutral
"Dzielil sale na 6 grup i zazwyczaj tak bylo, ze w ciagu godziny doszla jeszcze jedna grupa.",Neutral
"Nie wiem czy mozna z nich sie czegos nauczyc, nie majac wczesniej styku z pp, ale mi troche rzeczy w glowie sie rozjasnilo ; ) Tylko to mazanie po foliach... : ?",Neutral
"Nie wiem czy mozna z nich sie czegos nauczyc, nie majac wczesniej styku z pp, czy moze cos innego.",Neutral
"Nie wiem czy mozna z nich sie czegos nauczyc, nie majac wczesniej styku z pp, ale mam kolege ktory sie uczy tego na pamiec i z tego co widze jest to skuteczne, ale jesli ktos ma problem z pamiecia i pamiecia i na",Neutral
Niesamowite poczucie humoru ciagle wstawki dla rozsmieszenia towarzystwa itd..,Positive
"Niesamowite poczucie humoru ciagle sie pojawia w rozmowach, bo to jest bardzo specyficzne poczucie humoru.",Positive
Niesamowite poczucie humoru ciagle mnie zadziwia.,Positive
Ogólnie polecam.,Positive
"Ogólnie , to właśnie dlatego, że jest to dla mnie tak ważne",Positive
"Ogólnie się z tobą zgadzam, ale nie można się poddawać.",Positive
"Trzeba napisac 2 kolokwia, zdazaja sie rzadko kartkowki.",Neutral
"Trzeba napisac 2 kolokwia, ale moze to nie ma zadnego znaczenia, albo mam cos zjebanego w srodku, to",Neutral
"Trzeba napisac 2 kolokwia, a nie wykladac. 2.",Neutral
Straszny bałagan ma na tablicy i trzeba się porządnie skupić i spieszyć żeby zdążyć z przepisywaniem.,Negative
Straszny bałagan ma na tablicy i trzeba się z tym pogodzić.,Negative
Straszny bałagan ma na tablicy i trzeba się temu przyjrzeć”. Potem już było tylko gorzej. „I co jeszcze?,Negative
"Można jednak lab przejść o ile się za nim pobiega, pochodzi na konsultacje ( on chyba czuje radość w tym, że tak dużo studentów do niego przychodzi ).",Neutral
"Można jednak lab przejść o ile się za nim pobiega, pochodzi na konsultacje do fizjoterapeuty, nie wiem jakie badania trzeba zrobić żeby się dostać na fizjoterapię w NFZ), do endokryno",Neutral
"Można jednak lab przejść o ile się za nim pobiega, pochodzi na konsultacje do specjalisty itp. Można się też zapisać na ćwiczenia z kalisteniki.",Neutral
"Jedyna uwaga, gdy juz sie znajdziesz przy tablicy - - waz slowa.",Neutral
"Jedyna uwaga, gdy juz sie pojawia na wykopie.",Neutral
"Jedyna uwaga, gdy juz sie zdazylo do kogos powiedziec, ze nie ma dla niego pracy, to niech powie:",Neutral
U nas raz puścił liste ale potem stwierdził ze dalej będzie czytał bo tak szybciej ( niedziwie sie ludzie sobie wpisywali obecności wcześniej a nawet na zapas : D hehe ) Miał em 3 nieobecności na 10 chyba i dał mi 4.5 Można sie z nim dogadać lu zwolnienie mu przynieść : D UZNAJE : D,Positive
U nas raz puścił liste ale potem stwierdził ze dalej będzie czytał bo tak szybciej ( niedziwie sie ludzie sobie wpisywali obecności a ja już miałem tego dosyć i nie wiem nawet jak się tam dostałem i czy tam dalej są ludzie).,Positive
"U nas raz puścił liste ale potem stwierdził ze dalej będzie czytał bo tak szybciej ( niedziwie sie ludzie sobie wpisywali obecności ). Ale po co mu ta lista, nie miał nic do ukrycia, po co mu w ogóle ta lista, skoro i tak nikt nie ma jego danych, po co to komu?",Positive
Na zajecia trzeba chodzić bo trzeba na nich oddać to co sie na nich zrobiło co czasami moze uratowac od oblania albo podwyższyc ocene ! ! !,Neutral
Na zajecia trzeba chodzić bo trzeba na nich oddać to co sie na nich uczy.,Neutral
Na zajecia trzeba chodzić bo trzeba na nich oddać to co sie na nich zarobiło i tak za to trzeba im zapłacić.,Neutral
"Koła do zdania, choć łatwe nie są.",Neutral
"Koła do zdania, gdzie mamy: ""Nie mam pojęcia, jak to było możliwe"".",Neutral
"Koła do zdania, o którym mówi pan senator.",Neutral
Opinia na podstawie kursu płynów II ( zeszłoroczny ) Sposób prowadzenia zajęć : zrozumiały Czy potrafi nauczyć ?,Neutral
Opinia na podstawie kursu płynów II ( zeszłoroczny ) : 0 -1.5l/l.,Neutral
"Opinia na podstawie kursu płynów II ( zeszłoroczny ) : Ogólnie, jak wyżej. Jednak nie polecam tego.",Neutral
"Zadania na egzaminie do latwych nie naleza, ale ukladaja je pracownicy IM, wiec czego mozna sie spodziewac : ) OCENA OGÓLNA : ŚREDNIO NA JEŻA",Neutral
"Zadania na egzaminie do latwych nie naleza, ale ukladaja je na podstawie wlasnej wiedzy, a nie tylko na podstawie ocen.",Neutral
"Zadania na egzaminie do latwych nie naleza, ale ukladaja je na tyle dobrze, ze daja im szanse. To nie jest tak, ze jest to proste, a potem idzie sie do pracy, na egzamin i juz jest git.",Neutral
"Analiza matematyczna 1 ćwiczenia Ocena : unikać [ / b ] Na pierwszych ćwiczeniach myślał em, że analize zaliczę bez problemów ( pokazywał jak się dodaje ułamki o różnych mianownikach, bawił się swoją ' maszyną liczącą ( kalkulator : wink : lubi sie nim bawić ) ).",Negative
"Analiza matematyczna 1 ćwiczenia Ocena : unikać [ / b ] Na pierwszych ćwiczeniach myślał em, że analize zaliczę bez problemów ( jak na swoje lata), ale z czasem zacząłem sobie uświadamiać, że tak nie jest.",Negative
"Analiza matematyczna 1 ćwiczenia Ocena : unikać [ / b ] Na pierwszych ćwiczeniach myślał em, że analize zaliczę bez problemów ( w sensie, że wszystko to będzie z głowy, ale nie będzie to już taka prosta rzecz), a tu taka niespodzianka, że musiałem się z tego ""wyleźć"" .",Negative
Dr.,Neutral
"D , czyli o tym, że nie ma tu miejsca na",Neutral
"D , a potem już na zawsze.",Neutral
"Pan doktor jest chemikiem, jednak prowadzi ten kurs - na naszym wydziale wszystko jest mozliwe : D Ale do rzeczy.",Neutral
"Pan doktor jest chemikiem, jednak prowadzi ten kurs - rzekła pani Plenkmann.",Neutral
"Pan doktor jest chemikiem, jednak prowadzi ten kurs - powiedziała. - A jeśli chodzi o doktora, to na pewno nie jest tak, jak pani mówi - odparł.",Neutral
Praktycznie to pyta na każdych zajęciach tyle że nie wszystkie grupy ( ja miał em takie szczeście że nas pytał na prawi każdych ).,Neutral
Praktycznie to pyta na każdych zajęciach tyle że nie wszystkie odpowiedzi są poprawne bo nie ma takich przedmiotów.,Neutral
Praktycznie to pyta na każdych zajęciach tyle że nie wszystkie . A jak ktoś nie jest tak inteligentny i nie chce być traktowany poważnie to w sumie co mu zrobisz?,Neutral
To wspaniała prowadząca wykład.... : ),Positive
To wspaniała przygoda! - powiedział na koniec.,Positive
"To wspaniała impreza, nie? – Tak, wspaniała.",Positive
"jezeli jestes na 1 roku i po liceum... to masz pecha : P.... rownie dobrze mozesz isc na kurs jezyka japonskiego bo wyklad jest niezrozumialy......... czlowiek ma wrazenie ze dr mowi w innym jezyku : D i nikt nie wie o co chodzi...... jezeli jednak uczysz sie na bierzaco ( i posiadasz odpowiednie ksiazki, notatki etc. ) to masz szanse zdac bo kola nie sa trudne........ najgorszaa cecha dr jest to ze potrafi sie doczepic do pierdolek....... czasem zdarza mu sie pomylic w liczeniu pkt wiec polecam konsultacje ; ].... bylo kilka przypadkow ze pomylil sie w liczeniu... qmpel na przyklad pisal poprawke chociaz zaliczyl juz w 1 kole ( dopiero na konsultacjach okazalo sie ze nie potrzebnie pisal poprawke : P )...",Negative
"jezeli jestes na 1 roku i po liceum... to masz pecha : P.... rownie dobrze mozesz isc na kurs jezyka japonskiego bo wyklad jest niezrozumialy......... czlowiek ma wrazenie ze dr mowi w innym jezyku : D i nikt nie wie o co chodzi...... jezeli jednak uczysz sie na bierzaco ( i posiadasz odpowiednie ksiazki, notatki etc. ) to masz szanse zdac bo kola nie sa drogie, na start masz tez pieniadze.",Negative
"jezeli jestes na 1 roku i po liceum... to masz pecha : P.... rownie dobrze mozesz isc na kurs jezyka japonskiego bo wyklad jest niezrozumialy......... czlowiek ma wrazenie ze dr mowi w innym jezyku : D i nikt nie wie o co chodzi...... jezeli jednak uczysz sie na bierzaco ( i posiadasz odpowiednie ksiazki, notatki etc. ) to masz szanse zdac bo kola nie sa z gumy....",Negative
"Jeśli jednak zdecydujesz się chodzic na wykład to pamiętaj, że na zajęciach trzeba byc punktualnie, bo koleś zamyka drzwi ; ) Koła w kilku salach, na każdej sali pilnuje kilka osób, ale ściagac da rade.",Neutral
"Jeśli jednak zdecydujesz się chodzic na wykład to pamiętaj, że na zajęciach trzeba byc punktualnie, a w przypadku spóźnienia, to w ogóle nie ma szans, żebys sie pojawił. Nie wiem czy jest sens w ogóle chodzić na wykłady, skoro to strata czasu.",Neutral
"Jeśli jednak zdecydujesz się chodzic na wykład to pamiętaj, że na zajęciach trzeba byc punktualnie, z reguły przed 15. Zwykle jest już po 22-23 a wykłady kończą się po godzinie 22.",Neutral
Oceny wystawia własnie na podstawie obecności.,Neutral
Oceny wystawia własnie na podstawie tego jak wyglądają te auta.,Neutral
"Oceny wystawia własnie taki ranking, gdzie nie liczy sie tylko i wyłącznie merytoryka, ale",Neutral
